CustomerId,Surname,Age,Gender,Marital Status,Education Level,Account Balance Trend,Loan History,Frequency of Deposits/Withdrawals,Average Transaction Value,Account Activity,Use of Savings Products,Use of Loan Products,Use of Digital Banking,Participation in Group Lending,Tenure,Number of Complaints Logged,Response Time to Complaints,Customer Support Interactions,Repayment Timeliness,Overdue Loan Frequency,Penalties Paid,Exited
SMB15566207,Abdullahi,28,Female,Married,None,Stable,Cleared,2,46729.67471146184,Active,0,0,USSD,0,8,2,3,6,On-time,4,5490.299292113376,0
SMB15566208,Eze,53,Male,Single,Tertiary,Stable,Active,5,10589.22842584894,Active,0,0,None,1,2,2,5,3,On-time,1,5877.066028490677,0
SMB15566209,Bello,76,Male,Married,Secondary,Stable,Cleared,7,38463.622184798,Active,1,0,USSD,0,2,2,7,1,On-time,1,6354.893032732697,0
SMB15566210,Adesina,56,Female,Single,Tertiary,Decreasing,Defaulted,6,2151.618718097878,Active,1,1,None,0,4,3,12,3,On-time,4,4114.9671846952715,0
SMB15566211,Bello,71,Female,Single,Primary,Stable,Cleared,1,19399.36482475943,Active,1,0,None,0,9,1,3,6,On-time,1,486.01340794495184,0
SMB15566212,Adebayo,72,Male,Married,Primary,Stable,Defaulted,3,6426.676883694943,Active,1,0,USSD,1,5,0,14,0,On-time,0,6267.19922949512,0
SMB15566213,Ibrahim,41,Female,Single,Tertiary,Stable,Active,4,18271.296638189273,Active,1,1,USSD,0,2,1,11,3,Late,4,9330.301542669718,0
SMB15566214,Onuoha,39,Male,Married,Primary,Stable,Active,4,9503.309062305292,Active,1,0,None,0,0,1,8,5,On-time,2,9575.586285057303,0
SMB15566215,Onuoha,86,Female,Married,Tertiary,Decreasing,Active,3,19291.944516021485,Dormant,1,1,USSD,0,9,4,7,7,On-time,2,5968.853678610147,0
SMB15566216,Yusuf,73,Male,Single,Primary,Stable,Cleared,7,21458.61749926899,Dormant,1,0,App,0,7,0,9,7,On-time,2,198.87017954431818,0
SMB15566217,Chukwu,50,Female,Divorced,Secondary,Decreasing,Defaulted,9,15728.965016265,Active,1,1,App,0,0,2,9,8,On-time,3,1060.3848084881229,1
SMB15566218,Abdullahi,53,Male,Single,Primary,Stable,Cleared,4,33174.475524183326,Dormant,1,1,None,0,1,1,5,4,Late,4,8339.905257694427,0
SMB15566219,Sule,37,Male,Single,Secondary,Increasing,Active,3,46023.75051168657,Dormant,1,1,USSD,0,2,3,6,1,Late,4,8297.444376533422,0
SMB15566220,Yusuf,79,Male,Single,Primary,Increasing,Active,4,20629.173331158345,Dormant,1,1,USSD,0,5,1,7,2,Late,1,9460.15605268362,1
SMB15566221,Okafor,90,Male,Single,None,Decreasing,Defaulted,4,10424.81466727605,Active,0,1,None,1,3,2,1,1,On-time,4,5637.744228668131,1
SMB15566222,Okafor,43,Female,Single,Primary,Increasing,Cleared,6,14265.415151603183,Dormant,0,1,App,1,3,1,4,8,On-time,4,8638.16294468439,1
SMB15566223,Abdullahi,83,Female,Married,None,Increasing,Cleared,3,42846.04035132208,Active,0,1,Both,1,8,4,12,5,On-time,1,8248.869256818773,0
SMB15566224,Sule,90,Male,Divorced,Tertiary,Stable,Defaulted,10,29010.34644023725,Active,0,1,App,0,5,4,6,0,On-time,4,5894.208062071001,0
SMB15566225,Okonkwo,90,Male,Single,Tertiary,Stable,Defaulted,5,23295.540583040907,Active,0,1,App,1,1,1,7,2,On-time,4,7836.375533670536,0
SMB15566226,Chukwu,57,Female,Married,Primary,Decreasing,Active,5,8332.199353937409,Active,1,1,App,0,6,4,4,6,Late,0,1257.1054451247144,0
SMB15566227,Eze,34,Female,Married,Secondary,Stable,Cleared,3,23036.638107865314,Active,1,0,USSD,1,2,3,2,6,On-time,1,6392.0275688012025,1
SMB15566228,Olawale,18,Female,Married,Primary,Stable,Cleared,2,14646.108164511947,Active,1,1,USSD,0,8,0,14,4,On-time,0,9534.50956337194,0
SMB15566229,Sule,78,Male,Married,Secondary,Increasing,Active,7,47214.99326481411,Dormant,0,1,App,0,5,1,5,2,Late,3,1619.5749843940775,0
SMB15566230,Onuoha,60,Male,Single,Tertiary,Stable,Defaulted,5,44319.43536137083,Active,1,1,USSD,0,7,3,4,6,Late,1,7440.426818000011,0
SMB15566231,Adesina,59,Female,Single,Tertiary,Decreasing,Active,4,5111.224549581702,Active,1,0,USSD,0,0,3,7,4,On-time,4,3207.8579734338464,0
SMB15566232,Okonkwo,42,Male,Married,Primary,Increasing,Cleared,6,26316.0209738009,Active,0,1,USSD,1,1,3,8,5,On-time,4,8171.0392371783,0
SMB15566233,Olawale,56,Female,Married,Secondary,Increasing,Active,5,12027.858930218932,Active,1,0,App,1,5,2,8,2,On-time,0,6972.109337056676,0
SMB15566234,Olawale,52,Male,Single,Primary,Decreasing,Cleared,4,21128.07738669024,Active,1,1,None,1,2,1,11,5,On-time,0,9261.742576066234,0
SMB15566235,Okonkwo,20,Female,Single,Tertiary,Stable,Active,7,43965.55191432137,Dormant,1,0,USSD,1,0,1,11,6,On-time,3,7119.354196938953,0
SMB15566236,Adebayo,61,Male,Divorced,None,Stable,Cleared,4,26848.211474538697,Active,0,1,Both,0,5,1,5,7,On-time,3,4103.105949628616,1
SMB15566237,Bello,68,Female,Married,Secondary,Stable,Cleared,2,17376.549375167233,Active,1,0,App,0,4,0,14,1,On-time,4,108.9253449032579,1
SMB15566238,Olawale,29,Male,Divorced,Secondary,Stable,Cleared,3,11186.529351144856,Dormant,1,0,Both,1,8,3,3,1,On-time,2,7929.168967708282,0
SMB15566239,Okonkwo,36,Female,Married,Secondary,Increasing,Cleared,8,40215.91811091797,Active,1,1,USSD,1,5,1,3,5,Late,3,4084.6496665540553,0
SMB15566240,Sule,61,Male,Single,None,Decreasing,Cleared,5,31601.38275285301,Dormant,1,1,None,1,4,4,8,7,Late,4,6706.340948348597,0
SMB15566241,Okonkwo,76,Female,Married,Tertiary,Stable,Active,6,23935.20756088533,Active,1,0,App,0,0,2,3,4,On-time,3,1050.6648124841877,1
SMB15566242,Nwachukwu,66,Female,Married,None,Stable,Active,2,11656.733339285924,Active,1,1,USSD,1,0,0,7,0,Late,1,8909.68635897655,0
SMB15566243,Yusuf,78,Female,Single,Secondary,Decreasing,Active,3,17378.072333699434,Active,0,0,USSD,1,0,2,8,0,On-time,0,4356.577974065051,1
SMB15566244,Adekunle,34,Female,Married,Primary,Stable,Cleared,3,48032.32791018741,Active,1,1,USSD,0,6,3,4,9,On-time,4,9196.917338086818,1
SMB15566245,Adebayo,91,Female,Married,Primary,Stable,Active,7,26484.40694268588,Active,0,1,USSD,0,5,4,12,8,On-time,3,7070.17433794491,0
SMB15566246,Ibrahim,74,Female,Single,Secondary,Stable,Cleared,5,20634.264780919395,Dormant,1,0,USSD,0,4,3,5,3,On-time,0,1214.6226209805322,0
SMB15566247,Adekunle,72,Male,Married,Primary,Decreasing,Cleared,2,26549.68007506787,Dormant,1,1,USSD,1,3,1,2,9,On-time,2,5791.966134076993,0
SMB15566248,Yusuf,64,Female,Married,None,Increasing,Active,2,39170.43678908083,Dormant,0,0,USSD,0,7,2,11,0,Late,3,9099.344479417872,0
SMB15566249,Yusuf,29,Male,Divorced,None,Increasing,Active,7,17665.33788864057,Dormant,1,1,App,0,7,4,4,7,On-time,4,7999.705598834314,0
SMB15566250,Yusuf,79,Male,Single,Primary,Decreasing,Active,8,9756.599925697834,Active,1,1,USSD,0,4,2,4,1,Late,1,4179.804075762499,0
SMB15566251,Adekunle,25,Male,Single,Secondary,Stable,Defaulted,4,29661.86979861334,Dormant,0,1,USSD,1,3,0,14,1,On-time,0,9550.64397253907,0
SMB15566252,Abdullahi,38,Male,Married,Tertiary,Stable,Active,4,33595.001070572296,Active,1,1,USSD,0,1,4,13,0,On-time,0,2685.761808015268,0
SMB15566253,Bello,87,Female,Single,None,Decreasing,Active,4,35923.18214496893,Dormant,0,1,USSD,0,6,0,1,0,On-time,1,3751.0770331831577,0
SMB15566254,Okonkwo,89,Female,Married,Primary,Stable,Cleared,3,44217.39194754035,Active,1,0,Both,1,4,4,9,8,On-time,4,7497.141732867984,1
SMB15566255,Adesina,42,Female,Married,None,Increasing,Cleared,4,19187.53191376654,Dormant,0,1,None,1,2,1,5,0,On-time,2,2329.0455721551607,0
SMB15566256,Bello,29,Male,Single,None,Decreasing,Active,6,4692.389915215698,Dormant,1,1,App,0,8,2,8,5,On-time,1,5153.74469959548,0
SMB15566257,Onuoha,32,Male,Married,Secondary,Increasing,Active,5,47959.08059791617,Active,1,1,USSD,1,8,2,10,6,On-time,2,7287.891901041543,0
SMB15566258,Sule,76,Male,Married,Secondary,Increasing,Active,5,22315.584444436285,Active,1,1,USSD,1,9,3,14,3,On-time,4,6439.6776614234805,0
SMB15566259,Chukwu,43,Male,Single,None,Decreasing,Cleared,3,31539.617973983433,Active,0,0,None,0,7,4,6,4,On-time,3,1553.6991412096822,1
SMB15566260,Abdullahi,43,Male,Divorced,Primary,Decreasing,Cleared,6,33648.96083328632,Active,1,0,USSD,0,0,4,13,3,On-time,3,6296.603161278345,0
SMB15566261,Ibrahim,64,Male,Married,None,Stable,Active,4,27779.171726358974,Dormant,1,0,USSD,0,2,0,7,3,On-time,4,5727.105288051072,1
SMB15566262,Bello,49,Male,Married,Tertiary,Stable,Active,2,11057.618957077235,Dormant,0,0,USSD,0,1,4,1,9,Late,2,5578.448250391125,1
SMB15566263,Adesina,27,Female,Married,Tertiary,Stable,Cleared,5,38002.00945569093,Active,1,0,USSD,0,3,2,10,0,Late,1,8260.471865372461,0
SMB15566264,Okafor,33,Female,Married,None,Increasing,Cleared,7,40383.8467409,Active,0,1,App,1,1,4,12,5,On-time,4,1838.960225250139,0
SMB15566265,Yusuf,88,Female,Divorced,Primary,Stable,Active,8,28095.803714854548,Dormant,1,1,App,0,7,3,13,9,On-time,4,7515.659870434474,0
SMB15566266,Olawale,34,Female,Married,Tertiary,Increasing,Cleared,0,24939.496868657236,Active,1,0,USSD,1,0,3,8,9,On-time,3,7609.260177350819,0
SMB15566267,Onuoha,40,Female,Married,Tertiary,Stable,Active,5,6582.970973271281,Active,1,1,USSD,0,3,2,2,6,Late,1,7226.454395808683,0
SMB15566268,Chukwu,43,Male,Married,Primary,Increasing,Active,4,5113.631413489408,Dormant,1,0,USSD,1,4,2,9,6,On-time,3,5059.6831347876005,0
SMB15566269,Adebayo,24,Female,Single,None,Stable,Cleared,6,17638.67743261291,Dormant,1,1,Both,0,9,2,4,7,On-time,2,3955.3874773773746,0
SMB15566270,Ibrahim,31,Female,Married,None,Increasing,Cleared,4,16231.46162035227,Active,0,1,USSD,1,3,4,13,6,On-time,2,3946.7716007287954,0
SMB15566271,Sule,24,Male,Single,Secondary,Increasing,Defaulted,7,47729.166097200294,Active,1,1,USSD,1,7,4,6,5,On-time,0,7338.087139422406,0
SMB15566272,Chukwu,26,Male,Single,Primary,Stable,Cleared,2,39397.51437972806,Dormant,1,1,USSD,1,1,1,3,7,Late,4,4978.967025828713,0
SMB15566273,Yusuf,65,Female,Single,None,Stable,Defaulted,3,33336.290467693936,Dormant,1,0,USSD,0,8,0,6,2,Late,1,3384.3372423092687,1
SMB15566274,Olawale,89,Male,Divorced,Secondary,Increasing,Cleared,3,26364.75636186265,Dormant,1,1,USSD,1,1,4,7,8,On-time,1,6254.6968440532155,1
SMB15566275,Abdullahi,76,Female,Married,None,Stable,Defaulted,5,9201.009005605916,Active,0,1,None,1,1,1,14,2,Late,3,8370.112605030168,0
SMB15566276,Olawale,56,Female,Married,Secondary,Stable,Cleared,6,48944.37693702991,Dormant,1,1,App,1,1,1,12,3,On-time,3,615.0874116828176,0
SMB15566277,Adekunle,35,Male,Married,Primary,Decreasing,Cleared,9,19376.994213770293,Active,0,0,App,0,9,3,9,9,Late,1,9721.369577714377,0
SMB15566278,Olawale,76,Male,Married,None,Increasing,Active,6,6239.354519914996,Dormant,0,1,USSD,1,7,4,13,5,Late,3,966.5193958190432,0
SMB15566279,Adekunle,34,Male,Divorced,Secondary,Decreasing,Cleared,7,25196.14589007156,Active,1,1,None,0,2,1,9,7,On-time,0,5117.381207029182,0
SMB15566280,Onuoha,31,Male,Married,Primary,Stable,Cleared,2,43825.90256904108,Active,0,1,USSD,1,9,3,3,2,Late,4,5602.095440377961,0
SMB15566281,Abdullahi,48,Male,Single,Tertiary,Stable,Cleared,2,44477.25908708914,Dormant,0,0,Both,1,9,0,14,9,On-time,0,1382.1070536134816,1
SMB15566282,Sule,41,Female,Single,Secondary,Decreasing,Active,8,1537.3298867659155,Active,1,0,App,0,7,3,4,5,On-time,2,9155.937530176794,0
SMB15566283,Eze,77,Male,Married,Primary,Increasing,Cleared,8,44428.49149281858,Active,0,1,USSD,0,6,0,10,4,On-time,1,4714.670772924939,0
SMB15566284,Yusuf,62,Male,Married,Secondary,Increasing,Cleared,8,14302.726657493067,Dormant,0,0,None,0,9,2,2,4,On-time,0,1431.2051446039331,0
SMB15566285,Adekunle,20,Male,Single,Primary,Stable,Active,7,2909.645834452731,Dormant,0,0,USSD,1,3,2,4,4,On-time,0,7116.124028477709,0
SMB15566286,Adebayo,54,Female,Single,Tertiary,Stable,Cleared,6,42541.72324778084,Dormant,0,0,USSD,0,6,3,7,8,On-time,3,6634.043452426098,0
SMB15566287,Olawale,60,Male,Married,Primary,Stable,Active,2,43329.47104342221,Active,1,0,USSD,0,7,2,2,6,Late,3,9628.655697814476,0
SMB15566288,Olawale,57,Male,Single,Secondary,Stable,Active,7,30215.32291227515,Active,1,0,Both,1,5,4,14,8,On-time,3,4415.163246877482,1
SMB15566289,Adebayo,72,Female,Married,None,Stable,Defaulted,6,29147.25410752156,Dormant,1,1,USSD,0,5,3,13,8,On-time,2,2677.9597316475933,0
SMB15566290,Sule,56,Female,Divorced,Primary,Stable,Defaulted,5,40842.89335844955,Active,1,0,None,0,2,1,12,5,On-time,0,599.9400629526208,0
SMB15566291,Okafor,32,Male,Married,Tertiary,Decreasing,Cleared,6,39529.16808280371,Dormant,0,0,App,1,4,4,4,5,On-time,4,7331.215250802694,0
SMB15566292,Onuoha,21,Female,Single,Tertiary,Stable,Active,4,44615.1681986925,Active,0,0,None,0,9,3,9,3,On-time,3,6172.776892304224,0
SMB15566293,Okonkwo,42,Male,Married,Primary,Increasing,Cleared,4,28084.62493223847,Dormant,0,1,Both,0,1,0,0,7,On-time,2,9726.108349007594,0
SMB15566294,Eze,30,Male,Married,Primary,Decreasing,Active,4,48414.70754390763,Active,1,1,USSD,0,4,2,1,1,Late,2,7121.649798036325,0
SMB15566295,Ibrahim,50,Male,Married,Tertiary,Increasing,Active,5,49811.19471573358,Active,1,1,Both,1,4,2,2,4,On-time,3,9331.614799382161,0
SMB15566296,Adesina,33,Male,Divorced,Tertiary,Stable,Active,4,6710.685889932996,Dormant,1,0,None,1,6,2,0,0,On-time,1,9915.787947795805,0
SMB15566297,Adekunle,59,Female,Single,None,Increasing,Defaulted,7,42627.64421815198,Active,0,1,None,0,3,3,12,9,Late,0,4284.311442326858,1
SMB15566298,Adebayo,83,Male,Married,Primary,Increasing,Cleared,2,25491.29062968086,Dormant,0,1,USSD,0,5,4,10,1,On-time,3,1502.9501336927708,0
SMB15566299,Adesina,72,Male,Married,Primary,Increasing,Cleared,4,19990.750576691775,Dormant,1,0,USSD,0,8,0,11,0,On-time,4,1958.5077690326368,1
SMB15566300,Abdullahi,59,Female,Married,Tertiary,Increasing,Cleared,1,31040.543184253034,Dormant,0,1,USSD,1,3,2,10,5,On-time,0,3183.752231123167,0
SMB15566301,Sule,51,Female,Single,None,Decreasing,Active,6,3742.3123058383444,Dormant,1,1,Both,0,5,4,8,1,Late,2,5088.957670662729,0
SMB15566302,Adekunle,47,Male,Married,Primary,Increasing,Defaulted,1,25816.594819586913,Active,1,1,App,1,8,1,8,3,Late,4,1224.1999939635616,0
SMB15566303,Okonkwo,30,Female,Married,Secondary,Stable,Defaulted,6,43673.63793130667,Active,1,1,USSD,0,9,1,4,4,Late,0,3017.1787185523567,0
SMB15566304,Adesina,30,Male,Single,None,Increasing,Defaulted,6,11459.614290809472,Active,1,1,None,1,0,0,13,6,On-time,4,3077.9384738291537,0
SMB15566305,Abdullahi,35,Female,Single,Primary,Stable,Active,0,21893.104843701833,Active,1,0,App,1,7,2,3,9,On-time,2,40.856549647128034,0
SMB15566306,Chukwu,49,Female,Married,Primary,Decreasing,Cleared,6,47034.563498028896,Active,1,1,App,1,0,1,4,0,Late,3,3541.6873966639273,0
SMB15566307,Yusuf,56,Female,Single,Primary,Stable,Defaulted,1,21999.628052479165,Active,1,0,USSD,0,3,4,3,4,On-time,4,1161.5220008467143,0
SMB15566308,Olawale,63,Male,Single,Primary,Stable,Cleared,4,18560.013984287518,Active,0,1,Both,1,2,4,11,3,On-time,3,4297.113796623891,0
SMB15566309,Chukwu,46,Male,Single,Secondary,Decreasing,Defaulted,6,22586.295758045533,Active,1,0,None,0,3,1,4,6,Late,2,1965.3673740374911,0
SMB15566310,Adekunle,79,Male,Married,None,Increasing,Active,7,26453.18555936026,Active,1,1,USSD,0,6,2,6,9,On-time,2,8221.14239693196,0
SMB15566311,Okonkwo,79,Male,Married,Secondary,Stable,Cleared,6,31967.575862441972,Dormant,0,1,None,0,8,0,10,6,On-time,4,805.2535277382356,0
SMB15566312,Eze,74,Male,Married,Tertiary,Stable,Active,3,40233.94724491982,Active,1,1,App,1,8,2,7,7,Late,4,8656.604314182001,0
SMB15566313,Adesina,33,Female,Single,Secondary,Decreasing,Cleared,7,23153.008082451397,Active,0,0,USSD,1,9,3,1,3,On-time,2,5805.266155245983,0
SMB15566314,Onuoha,73,Male,Married,None,Stable,Cleared,6,41056.56581941687,Dormant,1,1,USSD,1,0,1,3,3,On-time,4,4586.406631983575,0
SMB15566315,Yusuf,27,Male,Married,None,Decreasing,Active,5,27152.31240625195,Active,1,1,None,1,9,3,7,9,Late,4,5497.423168939102,0
SMB15566316,Adekunle,47,Female,Married,Primary,Stable,Cleared,7,17585.545008030906,Dormant,0,0,None,0,0,1,6,4,Late,4,3761.0912917766927,0
SMB15566317,Sule,42,Male,Divorced,Primary,Increasing,Defaulted,4,33239.5905778513,Dormant,0,1,None,1,8,0,8,4,On-time,4,1276.1190499194508,0
SMB15566318,Adebayo,22,Female,Single,Primary,Decreasing,Active,7,36168.39048243108,Active,1,0,USSD,1,3,2,4,2,On-time,0,7658.798157837799,0
SMB15566319,Onuoha,82,Male,Married,Secondary,Stable,Cleared,1,28344.39980584489,Dormant,1,1,USSD,1,2,2,5,4,Late,2,9279.115900964156,0
SMB15566320,Onuoha,66,Male,Single,None,Stable,Active,2,3774.133683601447,Dormant,1,0,USSD,0,8,1,14,4,On-time,2,9500.676231198648,0
SMB15566321,Onuoha,20,Male,Married,None,Stable,Cleared,2,9324.26088288042,Active,0,0,App,1,4,4,10,7,On-time,1,6707.1150622274445,0
SMB15566322,Bello,62,Male,Single,Primary,Increasing,Cleared,6,14979.588323621181,Dormant,1,1,USSD,1,5,3,7,6,On-time,3,4103.474265166672,0
SMB15566323,Adekunle,31,Female,Single,Secondary,Increasing,Cleared,8,14848.654691623162,Active,1,1,App,1,0,2,14,7,Late,1,4783.599622764965,0
SMB15566324,Yusuf,47,Male,Single,None,Increasing,Defaulted,6,33997.61921209666,Active,0,0,None,0,0,2,11,4,Late,4,6569.656969893156,0
SMB15566325,Olawale,85,Male,Married,Secondary,Stable,Defaulted,0,1899.0844220079966,Active,0,1,USSD,1,6,1,13,1,On-time,4,8230.725165083479,1
SMB15566326,Olawale,35,Male,Single,Primary,Stable,Cleared,10,38028.407075426476,Active,0,0,USSD,1,9,4,14,7,Late,0,3745.671375430405,0
SMB15566327,Adekunle,79,Male,Married,Tertiary,Stable,Active,2,14001.781265539727,Active,0,0,None,0,7,3,10,8,Late,0,9167.812247811113,0
SMB15566328,Abdullahi,54,Female,Married,Tertiary,Stable,Defaulted,5,16191.070464589018,Dormant,1,1,None,0,7,4,14,1,On-time,0,3242.721549306129,0
SMB15566329,Bello,42,Male,Single,Primary,Increasing,Defaulted,8,26867.58156925229,Active,0,0,App,0,6,4,4,0,On-time,0,5308.597753272042,1
SMB15566330,Adebayo,65,Female,Married,Primary,Decreasing,Active,5,11580.354446008918,Active,1,1,Both,1,8,1,13,5,On-time,0,9613.618000356137,0
SMB15566331,Onuoha,82,Female,Single,Primary,Increasing,Defaulted,4,44339.09436520085,Active,1,1,None,0,0,4,8,2,Late,0,9381.989154256102,0
SMB15566332,Onuoha,70,Female,Married,Primary,Stable,Cleared,3,5183.070187001699,Dormant,0,1,USSD,0,1,3,3,0,On-time,0,6957.450895277493,0
SMB15566333,Adekunle,90,Female,Married,Secondary,Decreasing,Cleared,7,22774.735752752178,Dormant,1,1,Both,1,2,0,7,5,On-time,0,3245.601944750087,0
SMB15566334,Abdullahi,32,Male,Single,Tertiary,Increasing,Active,7,42621.69120328961,Dormant,0,0,None,1,4,0,11,7,On-time,0,2190.3503318400353,0
SMB15566335,Olawale,66,Male,Single,Secondary,Decreasing,Active,3,31176.35082664055,Dormant,1,1,USSD,0,3,3,13,8,On-time,2,801.4335533354422,0
SMB15566336,Olawale,85,Male,Single,Tertiary,Increasing,Active,3,15324.146276289039,Dormant,0,1,Both,0,3,1,2,5,Late,0,7086.544047393853,1
SMB15566337,Okonkwo,29,Female,Divorced,Primary,Stable,Cleared,2,21617.250181046576,Dormant,1,0,Both,1,7,2,4,5,On-time,3,5034.5069400203565,0
SMB15566338,Adekunle,76,Female,Married,None,Stable,Active,2,35628.024636783215,Dormant,1,1,USSD,1,7,1,14,0,Late,0,5722.876939442573,0
SMB15566339,Bello,54,Male,Married,Secondary,Increasing,Cleared,7,48689.77642483107,Active,1,1,None,0,6,3,7,4,On-time,4,4723.921739257378,0
SMB15566340,Okafor,78,Female,Married,Primary,Stable,Active,4,44763.79720059224,Active,1,1,USSD,1,0,4,14,2,On-time,4,4829.464335734429,0
SMB15566341,Bello,60,Male,Single,Secondary,Stable,Cleared,1,17779.207610736463,Dormant,1,1,App,0,9,0,9,6,Late,0,5712.736192049652,0
SMB15566342,Sule,87,Female,Married,Primary,Increasing,Active,3,49911.69608510502,Active,0,0,Both,1,3,4,11,8,On-time,0,9142.620061760377,1
SMB15566343,Olawale,56,Male,Married,None,Increasing,Cleared,10,1171.7285130218554,Active,1,1,USSD,0,0,1,6,5,On-time,4,293.66299468047697,1
SMB15566344,Olawale,73,Female,Single,Tertiary,Increasing,Active,3,2353.8580346123395,Active,1,1,App,0,4,3,0,4,Late,3,8016.367795731624,0
SMB15566345,Chukwu,80,Female,Single,None,Stable,Cleared,6,41368.1852433885,Dormant,1,1,App,0,2,0,11,6,On-time,1,3905.1626055826573,0
SMB15566346,Olawale,63,Male,Single,Tertiary,Stable,Active,4,10773.671654819549,Active,0,0,USSD,0,2,3,3,8,On-time,2,7449.242672829998,0
SMB15566347,Adebayo,28,Male,Married,Tertiary,Increasing,Cleared,5,3977.694151415802,Dormant,0,1,App,1,3,0,1,4,On-time,4,9485.263292443564,0
SMB15566348,Ibrahim,79,Male,Divorced,Secondary,Decreasing,Cleared,3,12620.255588588609,Dormant,1,1,USSD,1,1,0,1,4,On-time,0,3062.8699352633516,0
SMB15566349,Adekunle,42,Male,Single,Secondary,Increasing,Active,7,21878.90754506215,Dormant,1,1,USSD,1,6,0,12,9,Late,2,895.5463674379894,0
SMB15566350,Adesina,88,Male,Married,Secondary,Decreasing,Cleared,5,36797.74725123683,Dormant,0,1,USSD,0,3,1,14,3,Late,0,2322.9843631492563,0
SMB15566351,Bello,69,Female,Single,Tertiary,Increasing,Defaulted,2,31592.44080100907,Dormant,1,1,App,0,4,3,6,4,On-time,1,2220.9283111256264,0
SMB15566352,Ibrahim,21,Female,Divorced,Primary,Increasing,Active,6,12643.4396604606,Active,1,1,USSD,0,1,2,11,6,Late,1,7418.49417460254,1
SMB15566353,Abdullahi,76,Male,Single,Primary,Stable,Defaulted,3,25660.251956928638,Active,1,1,USSD,0,5,2,11,2,Late,4,618.5818172511737,0
SMB15566354,Okafor,89,Male,Married,Secondary,Increasing,Active,2,46384.49116452987,Active,1,0,App,1,8,2,2,3,On-time,2,509.3357985573377,0
SMB15566355,Adebayo,37,Female,Married,Primary,Increasing,Cleared,7,40935.38107220413,Dormant,0,1,USSD,0,7,3,2,8,On-time,2,6936.085944838359,0
SMB15566356,Yusuf,80,Female,Married,Primary,Increasing,Cleared,6,16836.299456757875,Dormant,0,1,Both,1,7,4,14,1,On-time,1,5567.196848760237,0
SMB15566357,Nwachukwu,71,Male,Married,Primary,Stable,Active,3,49130.96350642912,Dormant,0,1,None,1,1,3,5,7,Late,0,4177.6754484320345,0
SMB15566358,Bello,91,Female,Single,Secondary,Increasing,Defaulted,5,35722.39962132142,Active,1,1,USSD,0,3,0,5,8,Late,4,5753.684069770452,0
SMB15566359,Ibrahim,74,Male,Single,Tertiary,Stable,Cleared,7,4060.018427672307,Active,1,1,USSD,1,7,4,0,4,On-time,3,7352.4790596863895,0
SMB15566360,Yusuf,58,Male,Single,Primary,Increasing,Cleared,4,2722.874951143295,Active,0,1,Both,0,0,0,14,6,Late,1,1034.7137270677931,0
SMB15566361,Okafor,20,Male,Single,Tertiary,Stable,Defaulted,4,9251.98950149147,Active,1,0,None,0,7,0,14,5,On-time,1,5532.8641598094255,0
SMB15566362,Chukwu,23,Male,Married,Secondary,Decreasing,Cleared,3,36664.937534457196,Active,1,0,USSD,1,2,3,14,0,On-time,4,8244.168329143053,0
SMB15566363,Yusuf,22,Male,Single,Tertiary,Stable,Defaulted,6,10003.207366278968,Active,0,1,App,0,7,2,0,7,Late,0,3624.2917057831237,0
SMB15566364,Adebayo,22,Female,Single,Secondary,Stable,Active,4,26062.85169123284,Dormant,0,1,USSD,0,5,4,10,8,On-time,2,7630.179876226391,1
SMB15566365,Adebayo,71,Female,Married,Secondary,Stable,Cleared,5,5569.745888860755,Active,1,1,Both,1,6,1,5,9,On-time,1,8454.208391465092,1
SMB15566366,Adesina,64,Female,Divorced,None,Increasing,Defaulted,7,46123.42173367956,Active,0,1,App,0,1,2,6,0,On-time,4,8209.29191820134,0
SMB15566367,Chukwu,66,Male,Married,Tertiary,Stable,Defaulted,4,17854.07006559481,Dormant,1,1,USSD,1,0,1,8,7,On-time,4,6503.564019858612,0
SMB15566368,Nwachukwu,26,Male,Single,None,Stable,Defaulted,3,45498.47077147091,Active,1,1,None,0,5,3,3,2,On-time,4,7173.445183964586,1
SMB15566369,Adekunle,37,Female,Single,Tertiary,Increasing,Cleared,1,47298.90645361667,Active,1,1,USSD,0,2,4,13,5,On-time,2,7876.751807147809,1
SMB15566370,Yusuf,78,Male,Divorced,Tertiary,Stable,Cleared,5,1300.3037183703586,Active,1,1,USSD,1,3,3,9,9,Late,1,7337.093094976321,0
SMB15566371,Chukwu,52,Male,Single,Primary,Decreasing,Defaulted,8,23742.62417273787,Active,1,1,App,1,8,1,5,7,Late,4,4516.801622865787,1
SMB15566372,Adebayo,67,Male,Single,Primary,Decreasing,Active,5,2208.1467296377514,Active,1,1,Both,0,2,0,11,4,On-time,2,1591.2094287195555,0
SMB15566373,Adebayo,79,Female,Married,Secondary,Increasing,Defaulted,5,45525.945548842385,Active,1,1,None,0,1,3,2,7,On-time,0,3097.305998855272,1
SMB15566374,Ibrahim,34,Male,Married,Primary,Stable,Defaulted,3,26401.969691994218,Active,1,1,USSD,1,1,4,12,6,Late,3,2072.465622420582,0
SMB15566375,Olawale,20,Male,Married,Tertiary,Increasing,Active,3,4672.256622226344,Active,0,1,USSD,0,1,3,12,6,On-time,1,3614.4415432500223,0
SMB15566376,Nwachukwu,49,Female,Single,None,Stable,Cleared,6,6403.559685551777,Active,0,1,None,1,5,2,10,6,On-time,2,4893.310801824282,0
